Charging end,Charging start,CountryCode,EVSEID,Meter value end,Meter value start,Metering signature,Partner product ID,Proveider ID,Session ID,Session end,Session start,UID
2018-01-25T16:41:41,2018-01-25T04:04:44,AN,XX*WFR*Y973*74,"1588,437","1401,479",91578414,PF*BQQ,KC-ZVG,b4815d60-abb8-48e1-8937-8e1a994401ab,2018-01-25T16:43:09,2018-01-24T10:01:34,58080f647180409a21b6ba5565474273
2018-10-12T19:26:06,2018-10-12T01:37:31,KH,VQ*YEZ*P991*68,"722,942","538,439",,PF*BQQ,XQ-TCU,7925d050-5124-41ae-baa8-87feea99e45b,2018-10-12T19:26:06,2018-10-11T08:18:38,4094e5895db7095738c83b5d03a80c0b
2018-01-13T05:50:56,2018-01-12T08:07:43,WS,ZK*QCX*G155*38,"1978,6","1493,633",71121032,PF*BQQ,GX-BRS,0be74a20-d1ff-478a-ad85-978041aad715,2018-01-14T05:40:06,2018-01-11T17:38:23,ec8786acb353adfcc02e80a01d150ebd
2020-09-11T18:32:15,2020-09-10T22:49:26,GM,IY*TKX*H184*07,"4445,783","4201,24",,PF*BQQ,KS-USI,4e5fcfbd-b654-4acd-9fae-47dfff0a2230,2020-09-12T03:22:56,2020-09-10T20:06:08,a44a569934d4f1215c54f0dd3fa569ff
2020-05-26T17:56:32,2020-05-25T21:29:07,SC,YY*SFV*R147*78,3852.635,3813.687,,CN*HKQ,GM-IRK,1b864969-8df1-49d4-aa4f-175197319df1,2020-05-26T17:56:32,2020-05-25T03:37:31,826de088667f5f32675b18309d7e6dd6
2018-06-12T03:37:32,2018-06-12T02:53:57,CU,VT*YAI*K973*00,3808.205,3660.589,33315938,CN*HKQ,ZA-MBF,a51f0473-3c87-4db7-9abf-054637eccb31,2018-06-12T03:37:32,2018-06-12T02:53:57,3973602fde451773d1eebae891628525
2018-07-23T22:46:57,2018-07-23T11:58:44,SE,ZV*HGV*F920*56,"145,987","68,176",,CN*HKQ,FZ-LDP,1f20a3c8-6424-479e-bac6-3733552f5b20,2018-07-24T15:01:01,2018-07-23T11:58:44,571c1ec563526ee118e2bf97fa4f751e
2019-07-05T05:05:45,2019-07-04T23:14:29,JE,IC*LZY*G926*49,"3986,325","3980,851",76530407,CN*HKQ,JQ-ZAU,112acf6c-f920-47bb-93a7-7eff05464c24,2019-07-05T23:15:47,2019-07-04T16:41:27,3c879b6cfb9fd67b947bf4bf20af5711
2018-10-06T22:58:04,2018-10-06T03:37:37,GP,KS*OIZ*X271*88,4592.625,4380.206,,CN*HKQ,QJ-SCN,b016e7df-da95-40a9-9174-1a121477e8f3,2018-10-07T07:49:44,2018-10-05T19:04:48,5313405983d7120f8ac50b74761bc888
2019-01-25T11:36:48,2019-01-24T22:20:52,CD,VF*JNA*O169*30,"1344,495","1092,378",88845329,CN*HKQ,NU-FOX,b21b99b6-72f1-4840-b803-d68dd6cc76f3,2019-01-25T11:36:48,2019-01-24T02:26:01,5851593cbb983174cf6a0904d2769a21
2020-07-30T18:44:39,2020-07-29T19:47:12,FR,OM*VPC*T483*69,2527.101,2495.206,38254512,CN*HKQ,FH-WYS,6a610958-cc37-4536-b792-54de56aa8446,2020-07-31T09:00:09,2020-07-29T00:11:03,81b84b30c255c78766575ce73abdacef
2020-06-19T14:55:44,2020-06-19T11:32:37,AX,AF*MYY*M948*74,216.44,111.984,,CN*HKQ,QF-XFR,d96b0f88-5079-4317-8101-9bb162f995f0,2020-06-19T17:00:15,2020-06-19T11:32:37,416764404d4e0215220a992fa5645582
2018-02-28T03:15:18,2018-02-27T08:58:16,FJ,OX*CEO*B132*50,"4483,369","4057,468",,CN*HKQ,VT-CQH,51c0f9ad-e1f1-4952-b7c7-3290f19bba0f,2018-02-28T07:14:53,2018-02-27T00:54:36,900ecd52752f42f02cbe3f502a977503
2019-09-08T21:49:15,2019-09-08T15:36:30,VE,PU*TKH*T028*19,"2974,619","2665,854",,WA*BZJ,OD-AVT,5c1ebb9c-8118-42dd-9450-e61ede6d7e60,2019-09-08T21:49:15,2019-09-08T15:36:30,4344d74126c111f8cec589eaa7fdc805
2019-09-15T23:27:59,2019-09-15T10:28:49,LS,RQ*SEZ*I882*84,5224.967,4850.647,50313947,WA*BZJ,HO-VTH,eb0c25d5-995e-4e8a-a8de-3fd27404bc7c,2019-09-16T20:32:32,2019-09-15T10:28:49,bbc63b8e5ecdad7a1a1e654dcf945463
2020-07-16T17:17:34,2020-07-16T09:40:01,SY,ZR*WTS*S217*20,"173,282","123,892",,WA*BZJ,UU-VFA,f3f404fa-48cf-4a2b-b988-73fde8e6aae9,2020-07-17T03:41:02,2020-07-15T14:35:45,9bd4074c3e9948571097d31f41afa848
2018-06-08T22:50:55,2018-06-08T03:56:35,PW,HK*LMV*I715*38,5043.843,4718.15,40606035,WA*BZJ,BJ-ETR,34448f2d-6f60-4135-8d7d-e4b230862947,2018-06-09T06:39:05,2018-06-07T17:38:59,6f7a78eb9f507c87bc3693522aee4f98
2019-02-16T06:25:42,2019-02-15T18:15:08,SI,AY*XQX*B078*58,1977.449,1601.691,99862437,WA*BZJ,FH-GTQ,c4d80287-a595-4119-8646-4e1e379d0535,2019-02-16T06:25:42,2019-02-15T18:15:08,40354b6d44867e5c05263030679a2652
2018-12-11T14:06:36,2018-12-11T09:19:07,BA,YR*WFJ*A382*14,4297.543,4069.378,87274405,WA*BZJ,DA-JHQ,e0e83383-9291-48cb-9c3a-524e794af2e7,2018-12-11T14:06:36,2018-12-11T09:19:07,ee4b2b31311c2c8f47f64e7f2240cd00
2018-03-10T23:03:54,2018-03-10T18:05:32,AQ,EA*IZC*O963*22,4320.949,4179.172,51776793,WA*BZJ,FT-RLP,d0ffd352-d54f-4ce6-8153-8a27d7049f63,2018-03-10T23:03:54,2018-03-10T13:59:50,d32830e88370219b910a62b935fec526
2018-03-14T06:24:36,2018-03-14T00:58:54,RO,JJ*LJU*Q933*59,"3570,028","3488,438",,WA*BZJ,QE-DKZ,789c42d1-a72a-4642-8e8e-9e3645b152ef,2018-03-14T06:24:36,2018-03-14T00:58:54,1c0070b7280955a77224076c307fb2a4
2020-11-08T11:21:58,2020-11-07T14:02:12,MG,IB*YAB*O636*19,"946,323","685,548",,WA*BZJ,HZ-QIU,e34c99a3-ae4c-44bd-9429-665267f35d9a,2020-11-09T06:13:20,2020-11-07T02:03:36,ef7d2123891c0d06b0174773d2b74fc8
2020-02-02T05:45:05,2020-02-01T12:51:20,CZ,AW*XWL*M483*81,3925.432,3698.822,,False,IH-FNB,6864d972-6278-4114-9228-49d1dff74ca4,2020-02-02T05:45:05,2020-02-01T12:51:20,81e38f33d411dc9025982b5a3c0879be
2018-05-17T19:20:49,2018-05-17T07:27:14,CK,AW*XWL*M483*81,"5433,843","4934,319",21021811,False,PF-UWD,6634bc4b-d406-4db0-8fec-0b090b388580,2018-05-18T19:17:04,2018-05-17T07:27:14,7144db56610d4a66f22adee9eca57faa
2020-09-30T04:44:48,2020-09-30T02:01:12,TR,IT*OGO*L405*14,"2417,446","2386,821",35250739,ZW*UFQ,ID-DOY,108baefd-b508-4ba6-80e8-bae2b35df56c,2020-09-30T04:44:48,2020-09-30T02:01:12,aaa347cf4c210e8c205c78226a81e038
2018-06-21T06:55:39,2018-06-20T10:55:46,GA,KU*GDS*K141*11,"5066,426","4710,144",,ZW*UFQ,JR-XRY,21a3482e-51bd-4c41-b816-76dbe1be34b7,2018-06-21T06:55:39,2018-06-20T10:55:46,8f861820a578263132cc012d78455d02
2020-01-02T08:24:47,2020-01-01T23:25:40,BI,LF*KIP*B768*07,1301.349,1011.13,44935810,DL*BNI,TN-VCB,cc765d4b-03c6-4e0b-baca-bcb3de590473,2020-01-03T04:01:12,2020-01-01T23:25:40,64e84a278d4812be0f6220aa4c114ddc
2019-01-01T18:14:28,2018-12-31T23:28:05,AZ,BE*YUX*Z024*25,2698.788,2273.53,,DL*BNI,NR-SKD,cf957abe-b0fb-44bb-af17-035fd670f513,2019-01-02T02:23:28,2018-12-31T01:54:58,1f871147ccf0af7f620b25a0d80eb7b7
2020-07-14T01:43:56,2020-07-13T03:09:32,TK,TV*MBH*J013*66,2454.607,2395.373,,FC*ZWP,RL-NAU,f6466ba8-0a0a-40f2-b1af-594a54acf821,2020-07-14T01:43:56,2020-07-13T03:09:32,7bfc3ec0047de7644dbb4d4863a82fca
2018-04-05T14:16:00,2018-04-05T13:54:40,GN,XR*QQL*T523*98,5323.663,4830.165,,FC*ZWP,OT-TAS,230b4712-e430-4114-8100-8c3b6b717fb2,2018-04-05T15:10:14,2018-04-04T20:48:48,1aabbd5aa533cf1fd5189201168078d0
2020-12-23T00:14:41,2020-12-22T15:55:59,AR,QQ*CVE*V885*42,509.04,276.339,01855195,LJ*GCB,UQ-NHX,3d548f67-d487-462a-b22d-91b7bdd2cd3e,2020-12-23T00:14:41,2020-12-22T11:11:25,d3b47baf3dda5fb546779d9d9ee4202b
2019-08-01T20:46:52,2019-08-01T16:24:10,SZ,ZM*IZG*R745*46,"5357,071","4970,39",,LJ*GCB,QQ-AMW,429d0be7-7151-43e8-a4bf-99c4e59939c9,2019-08-02T18:57:33,2019-08-01T16:24:10,d6a6b69ce450c932670ef60b9a12434c
2019-02-18T05:04:31,2019-02-17T16:58:24,GL,EM*GBW*B268*37,2125.181,2011.381,,GT*IPR,OZ-VWO,ff7efe9d-93a4-4fde-a7e6-4cfb42ce1923,2019-02-18T10:23:11,2019-02-17T16:58:24,cc949927082692ceeff309b315be65e2
2020-08-16T19:56:46,2020-08-16T17:09:43,BB,LW*SXV*P963*11,"4547,429","4477,382",17470578,GT*IPR,AO-KNE,48b59c88-da42-46aa-90f8-b030b532c2e7,2020-08-17T02:25:10,2020-08-16T08:04:27,c38053397c9952e78221823893ff9f98
2018-01-13T11:46:54,2018-01-12T13:08:03,UY,XI*LKS*E553*53,3600.224,3549.496,,False,CF-LHD,fe413eee-fbea-4095-a61c-f0af61583a0f,2018-01-14T08:54:49,2018-01-12T10:25:13,b2a57c6b3cc8a448e94ca7eaad11ee4f
2018-04-27T15:21:00,2018-04-26T15:29:19,CD,XI*LKS*E553*53,"5295,635","4870,815",30816364,False,AL-FUI,b3213564-ccde-48ab-a594-17137b742e1f,2018-04-27T22:13:38,2018-04-26T15:29:19,be6bb00f605e80415f1a7b065bc88391
2018-03-19T23:27:26,2018-03-19T04:26:02,TG,XI*LKS*E553*53,4868.317,4696.495,,False,VD-VGF,7fa6803e-17be-46cb-b3ff-e1eea650027b,2018-03-19T23:27:26,2018-03-18T04:36:17,5b3639bc0b27b3dcc98af7145ea3d4ad
2019-03-20T13:17:59,2019-03-19T22:18:12,HM,XI*LKS*E553*53,"1672,693","1269,815",58983399,False,EY-THY,95b1da65-3c06-4a82-bbd0-8aadd41d9bc7,2019-03-21T12:12:20,2019-03-19T11:44:15,0724f6482bc66614275675469c962ebc
2020-06-28T23:18:40,2020-06-28T06:45:19,ST,XI*LKS*E553*53,3178.96,2901.479,82351917,False,NM-NOV,bf180844-3d53-4b06-a86e-8a642b4ba62e,2020-06-28T23:18:40,2020-06-28T06:45:19,e0eeb7acd666da1b34084d1557293fc2
2019-03-19T15:23:09,2019-03-19T10:39:17,LT,XI*LKS*E553*53,"2199,552","1723,31",35061781,False,CE-FPW,1defb098-832c-49ad-90a0-1a18a12b6030,2019-03-19T17:14:53,2019-03-19T10:39:17,a35ee5f49478f8fd98d2215c10fb981d
2020-10-06T16:27:04,2020-10-06T04:32:07,UM,XI*LKS*E553*53,4074.256,3847.192,71979016,False,NP-KDE,b8b3cc0d-5e97-4ffa-9af3-f014c49de29e,2020-10-06T16:27:04,2020-10-06T04:32:07,b34ae4b9e6f95af2743dd5b11c4168c2
2019-11-12T21:27:31,2019-11-12T09:47:22,PT,XI*LKS*E553*53,"2303,219","2130,745",26748653,False,FT-DNK,25d328d8-3ff7-4baa-900e-9bda4bc42b42,2019-11-12T21:27:31,2019-11-12T09:47:22,e35dc45d20eaa3396c7bcef598533a44
2020-03-18T20:22:17,2020-03-18T09:25:29,TT,XI*LKS*E553*53,"3287,718","3167,925",79606850,False,AS-LNN,e24285ad-4825-4bab-ab3a-03d1e3a8e2a3,2020-03-19T00:15:02,2020-03-17T11:51:41,952ecbe93283eb3f8d498f3a09e90c54
2019-04-13T07:56:31,2019-04-13T04:42:55,CA,KO*MOL*V495*83,"2536,842","2345,666",,False,FL-QSJ,4975b4de-afec-4815-bf1b-e093d8fc1ae4,2019-04-13T07:56:31,2019-04-13T04:42:55,71c80bd9cd7a0b6e1a4c172d053409b1
2019-11-06T10:51:59,2019-11-05T23:11:10,AN,KO*MOL*V495*83,1547.197,1362.671,,False,YW-MSE,ba2ceee4-7690-4278-bf64-57787799eeb8,2019-11-06T17:59:03,2019-11-05T23:11:10,8b56e5cd737dd5235f8439546e1cb2c5
2020-05-17T03:46:51,2020-05-16T09:56:24,ZW,KO*MOL*V495*83,1435.863,1283.793,,False,GG-NTW,207c10b5-19da-444b-96e3-470e59d7efdf,2020-05-18T01:27:56,2020-05-16T08:30:18,99874eb65e680a32a10b29541525aeb2
2018-01-15T20:41:10,2018-01-15T06:46:56,KY,KO*MOL*V495*83,"2164,572","1910,832",,False,NN-BOV,85e68e8a-8f41-4b04-9e22-41c2f1ffebca,2018-01-15T20:41:10,2018-01-14T17:22:32,c02218d907891ede6b45a7e9eba89874
2019-07-30T11:14:30,2019-07-30T04:27:02,AM,KO*MOL*V495*83,"1688,452","1459,579",64765570,False,ZX-HWM,26f8f6a6-5a34-45bd-a5d2-a155f5f6a23a,2019-07-30T11:58:54,2019-07-30T04:27:02,2676bcd4879237be2d9b67bf9209c6c8
2020-03-27T03:11:41,2020-03-26T21:10:41,HT,KO*MOL*V495*83,4128.542,3873.117,02274231,False,VQ-ELK,8ed70b3a-e14d-49da-9c3d-e3e0f154dae0,2020-03-27T03:11:41,2020-03-25T23:18:17,9615608ad6cead1d2f57437736c9c468
2018-11-25T03:14:45,2018-11-25T00:57:24,PY,KO*MOL*V495*83,4674.901,4471.9,95357969,False,LE-UEE,2e6eb3cb-b96c-4601-b9e8-0ec20a37933c,2018-11-25T03:14:45,2018-11-24T14:16:10,edab395a2ca64f2a509e556c67716cb9
2018-09-27T01:40:41,2018-09-26T17:15:36,PS,KO*MOL*V495*83,"763,861","597,943",,False,KX-BEP,a93ae007-3465-47e4-b121-09e689d69aee,2018-09-27T11:23:52,2018-09-25T23:14:51,77b3d93a08eed3af4d43d7cd85eba94a
2019-05-08T01:33:16,2019-05-07T05:38:33,MF,KO*MOL*V495*83,"712,338","626,92",,False,BM-CKJ,d66b2f15-326d-4490-8c5e-63cf0d89eab1,2019-05-08T21:37:29,2019-05-07T05:38:33,38dd98ffd6104cb880d7f7330089e72e
2019-12-23T20:22:28,2019-12-23T01:38:20,IN,NH*WQG*G389*89,"1107,411","733,868",,QJ*NCJ,BT-WAG,eb636b67-0e74-4a3b-9592-3b11eb882f2a,2019-12-23T20:22:28,2019-12-23T01:38:20,5868f2b999585a6874618a89b873f955
2018-03-20T06:17:37,2018-03-20T00:48:06,BH,SW*NFF*P511*93,4883.542,4676.113,69441862,QJ*NCJ,WT-HQI,01ec392d-55d3-4d18-a084-f606dcb15f94,2018-03-20T18:58:35,2018-03-19T23:34:33,7415697fbcc6a6f6f5948a8218fc0d0e
2018-01-31T03:32:21,2018-01-31T02:55:23,AR,NX*UKS*K614*43,"2709,797","2425,801",87461785,QJ*NCJ,KS-QYA,112d966a-91ac-4021-983c-67129576ca8d,2018-01-31T03:32:21,2018-01-30T22:12:19,6b0197906c42c457bf02ac819938aef4
2018-02-19T20:13:53,2018-02-19T06:37:40,BS,EZ*GGP*R749*41,4218.524,4161.65,,QJ*NCJ,AW-RXL,5ec19ddd-aa7b-438a-9536-c1a448051032,2018-02-20T01:12:06,2018-02-18T09:32:01,cc94d991e29a8e033dc34c64a051db56
2019-03-23T03:19:03,2019-03-22T13:03:22,SJ,BM*WPR*O080*28,"3598,615","3450,292",14393207,QJ*NCJ,PX-TIM,fa1848a6-74e8-4051-a50d-deca27573f26,2019-03-23T09:23:02,2019-03-22T04:47:11,b44607dbcbc6ee190681b0b91717bce7
2018-08-01T23:47:23,2018-08-01T16:43:53,BV,SS*KYY*X961*79,"3926,602","3872,845",74183881,QJ*NCJ,YT-WVW,edad8791-e8bb-4d61-8840-0f8744053334,2018-08-01T23:47:23,2018-08-01T16:43:53,9006d91bad74c8cd97098178bb9ee554
2019-05-06T07:42:46,2019-05-05T19:36:35,MC,FU*BTJ*V982*23,"3590,64","3385,564",33297233,QJ*NCJ,RF-HHV,5afddb1a-5c00-4c6c-92c2-d2aaca76ce81,2019-05-06T07:42:46,2019-05-05T06:19:29,84143d9f84dde4fb4744c2b5c97758db
2019-12-20T05:01:10,2019-12-19T15:49:18,FI,NP*CPW*J109*08,"3463,993","3208,839",31902852,QJ*NCJ,PT-QCG,17a6b7b3-35cf-4643-95f7-6e8b0a9b56bc,2019-12-20T23:13:53,2019-12-19T15:01:33,b7034ecfc343f074b52c705e55be7559
2019-06-18T16:18:55,2019-06-18T10:42:41,ZM,YE*UGB*K139*27,2127.043,2107.88,,QJ*NCJ,VE-ZQW,06a351eb-5e6e-4162-88c1-355c71a8579b,2019-06-18T16:18:55,2019-06-17T13:48:33,fb740153eab40f7b54ca806309e77a8c
2018-08-11T02:11:58,2018-08-10T03:20:44,ME,DH*MUW*K360*06,613.747,129.317,,False,AF-HWV,ee9ff585-201c-4ccb-b908-6f06fcaccf75,2018-08-11T12:52:45,2018-08-10T03:20:44,27929bab3909922eb3882964de02071f
2020-01-25T22:25:17,2020-01-25T04:46:39,TN,DH*MUW*K360*06,"753,127","648,685",55480650,False,RM-ZHH,b1ea2be2-676b-4fbd-85d2-a0ad131dee05,2020-01-25T22:25:17,2020-01-25T04:46:39,1aa2bafe5611b5e62f31d322041cd307
2018-01-13T02:28:55,2018-01-12T23:20:20,LB,DH*MUW*K360*06,"3418,244","3139,686",43722825,False,JC-KZX,d984a2d6-f8ae-4f6d-b7ac-dbf8d9c49d6a,2018-01-13T02:45:07,2018-01-12T23:20:20,5e70cfc832b9e57335f62d13c34ac0b7
2018-11-09T08:51:40,2018-11-08T11:32:31,UG,DH*MUW*K360*06,"3883,586","3534,523",69213877,False,RX-WTK,f3a54a5e-6b1f-456b-a936-a21b0fab753d,2018-11-09T08:51:40,2018-11-07T22:03:00,a65365cfe492bc242104ae65989ec94b
2019-09-11T12:48:10,2019-09-10T13:38:41,AG,DH*MUW*K360*06,"4718,285","4671,878",,False,OV-FMS,0064cc90-ab65-44df-aeeb-c580c706d836,2019-09-11T22:48:24,2019-09-10T13:38:41,9e497dc27b027406cd566884dafb99f0
2018-10-07T13:27:19,2018-10-06T23:14:14,PH,DH*MUW*K360*06,"4155,386","3847,85",74357092,False,GT-PPI,e9fbbb97-b610-43ec-be8f-c3060e737fdf,2018-10-07T13:27:19,2018-10-06T19:06:45,e9f63ccd61e7d7621eae994be2d11402
2020-10-05T20:44:30,2020-10-04T23:43:11,LI,DH*MUW*K360*06,4602.704,4260.522,,False,IJ-GST,78643459-2faf-4987-9a7a-ba787c12940a,2020-10-05T20:44:30,2020-10-04T23:43:11,ad16edc98264c333a4bc942f9f4c5797
2019-05-01T00:50:57,2019-04-30T12:24:58,KN,HE*KQH*E550*09,"2363,143","2223,832",05394779,RS*RMU,FS-YYS,fd5a4986-99ce-468d-8382-099ed7988ee6,2019-05-01T21:16:43,2019-04-30T10:24:36,ce84e8cb3cc5aa37106d844337c90fcc
2019-07-13T20:14:49,2019-07-13T03:53:17,DJ,WL*XUP*N475*74,2576.939,2416.596,23171325,RS*RMU,AW-CMT,b58f2bce-f27f-4274-83ed-56ef8eb17c22,2019-07-13T20:14:49,2019-07-13T03:53:17,43f6693091479a9f38e017ae8ab68a90
2018-07-02T12:59:56,2018-07-01T19:39:41,FK,YT*VRL*W270*86,"4070,422","3790,107",,RS*RMU,SI-WYM,faaef5a8-b25f-44fe-ae16-aaf0fa0a7eed,2018-07-02T12:59:56,2018-07-01T19:39:41,63dc5ac20fe99e7ffc4e8991f3f95fad
2020-06-14T06:45:47,2020-06-13T23:42:12,LU,BY*OMF*T966*66,"3345,192","3292,902",28863112,RS*RMU,AZ-NMW,77351cdb-cb16-4c98-b949-4e3132097884,2020-06-14T07:40:06,2020-06-13T23:42:12,e0547ceeef28b56b421fd52fef13dbd1
2019-01-28T05:24:57,2019-01-27T05:47:27,MC,VU*GMV*J650*75,"2377,712","2375,752",,RS*RMU,CI-RSI,d3664734-cf8e-4ba6-a3ec-d050d96da7b1,2019-01-28T05:24:57,2019-01-27T05:47:27,de4e0c358a82a942732f544b17c6ed2e
2020-09-09T12:33:58,2020-09-09T04:33:14,NL,MH*BVO*X810*61,1437.197,1299.874,76655146,RS*RMU,LB-YWS,e52121c5-04a0-40b3-bb63-3b7ef2302975,2020-09-10T11:00:54,2020-09-09T03:50:21,a7c4d3d786b8f76444a9a233b5471c0c
2020-08-03T06:43:51,2020-08-02T20:35:01,MN,NI*LIA*J130*65,4383.219,3898.999,05296195,RS*RMU,PG-KWA,e272a9ac-ac1a-47f1-badb-9f285b0acacf,2020-08-03T06:43:51,2020-08-02T20:35:01,0ccbf8c30502383d645ad536c92702a1
2020-10-08T17:14:45,2020-10-08T12:38:24,NF,AJ*DTB*K127*79,4938.511,4720.234,,False,FZ-TLD,265e56aa-7f75-4a9e-ae9a-6dd9e80566a9,2020-10-08T17:14:45,2020-10-08T12:38:24,beddc48050bb29320ac1d5cfefb95fc4
2019-08-11T11:47:26,2019-08-11T01:53:13,OM,AJ*DTB*K127*79,3053.154,2562.776,,False,JB-FNW,e0c8f76a-4b1b-43ad-8d2a-41265f874a31,2019-08-11T23:19:37,2019-08-11T01:53:13,5f51288232e50e97d42795fceb4970a1
2019-05-05T19:32:56,2019-05-05T16:11:56,IS,AJ*DTB*K127*79,395.386,386.813,34217368,False,CL-VIT,437ac7e3-cfaa-4239-99f8-1e02e6ec548d,2019-05-05T20:06:48,2019-05-05T07:04:28,d548c00229f0b2754f99fd5245fd4b19
2019-08-18T19:30:11,2019-08-18T04:14:15,SE,AJ*DTB*K127*79,1224.377,1120.773,54814857,False,JB-LCH,2995967a-5b6d-486e-b895-49ff834ed29b,2019-08-18T21:31:40,2019-08-18T04:14:15,1a4510a373140b3a9f5a1d5916e128ae
2020-03-18T01:25:23,2020-03-17T22:20:32,LV,AJ*DTB*K127*79,"1120,938","1002,25",77009158,False,AX-SWF,2cfb1efc-7046-422d-ba12-a6f87fc630fa,2020-03-18T01:25:23,2020-03-17T22:20:32,19da03386d06e8d1836980d0841c410f
2018-10-11T01:34:36,2018-10-10T21:01:13,LR,AJ*DTB*K127*79,5206.221,4750.301,,False,NY-MET,32d46814-18b3-4ca4-b8f5-ce79c394467b,2018-10-11T01:34:36,2018-10-10T00:00:44,514965c52a2f84511de79d9017fc2e39
2020-10-19T14:20:33,2020-10-19T03:01:33,BG,CA*PYI*C334*37,"4782,366","4617,59",,False,PW-CFO,39ed1f62-dc86-49fa-86d8-a86f96cb3b11,2020-10-20T12:47:16,2020-10-19T03:01:33,ddc30b3adccd8ee2db9e3c79c5dff74c
2019-10-01T03:09:39,2019-10-01T00:27:42,LK,EV*EDY*J753*61,"4144,858","3654,574",14103805,ZL*SFO,VX-XVU,083ca5db-ec91-4f3c-b336-c1e818c745c8,2019-10-01T03:09:39,2019-09-30T23:50:44,76be891badd77fd36cc7d1fb89e097d3
2018-09-03T12:56:04,2018-09-03T08:09:39,CZ,KU*BAD*D328*13,2984.387,2503.792,,False,JR-PLF,beab6d70-73cd-4f5a-8968-b3b3d1664587,2018-09-03T12:56:04,2018-09-03T08:09:39,e77471c2423d35304c7618604eba3f9c
2019-05-06T11:54:12,2019-05-06T01:36:25,TV,KU*BAD*D328*13,3157.082,2665.204,33800006,False,GS-NXE,e3fcfaac-4faa-4750-94de-a6c276bb1f66,2019-05-06T19:42:59,2019-05-06T01:36:25,bdbb2baebf8d06d00bccb0cdb3bc230f
2018-10-25T01:09:28,2018-10-24T07:40:29,HK,KU*BAD*D328*13,"5337,941","4922,85",91212893,False,FK-TWF,8d9ee6f5-0203-472e-b7ba-becdf2e6e061,2018-10-25T21:53:58,2018-10-23T15:55:51,67a99e250c9a264a65a0fabbadc92a83
2018-05-02T17:47:35,2018-05-01T20:43:40,HM,KU*BAD*D328*13,4018.243,3947.363,,False,VJ-YLI,c94234dc-9d47-4f1d-9cc2-495f2bd8d3fd,2018-05-02T17:47:35,2018-05-01T12:00:18,9a05c55fc5f1bfdc51e75462cfabb6ad
2018-10-28T19:21:11,2018-10-28T12:43:25,ST,LR*VVY*U613*57,599.494,109.368,51638032,False,SH-GTC,ddbb4c0b-6c8f-4525-aea9-0902ff60bb84,2018-10-29T01:24:44,2018-10-27T19:19:27,7272104cc2bdecc9d6cd26888920164c
2019-06-14T08:39:07,2019-06-14T08:26:14,CF,LR*VVY*U613*57,"3481,327","3262,46",99386074,False,SA-FRE,c670b6a6-2200-49d8-919c-fcb78338dc52,2019-06-15T02:35:24,2019-06-13T14:35:15,07741b4b800bf99321654f9d9b9185b0
2018-03-07T09:08:28,2018-03-06T21:19:57,GW,LR*VVY*U613*57,5105.509,4946.453,94364005,False,KO-IJO,acfe88ba-56f4-458a-8226-11ac64465778,2018-03-07T09:08:28,2018-03-06T21:19:57,4efa2149c28f4af5ace240d2080abf46
2018-07-25T14:45:31,2018-07-24T21:19:48,NR,LR*VVY*U613*57,1897.936,1815.7,,False,FH-QGA,b3248ed8-07ac-4f6e-81ea-f6968223394a,2018-07-25T14:45:31,2018-07-24T08:48:39,e8ef3f037a64dea4845c1761b59a97ba
2018-04-17T23:43:30,2018-04-17T17:00:36,PY,LR*VVY*U613*57,"4906,364","4486,427",52530883,False,ZI-LYB,7cd09166-ab72-4a96-8219-afdbc18c0384,2018-04-17T23:43:30,2018-04-17T17:00:36,1b648a3e961f390738a5c7928ee024f9
2020-11-19T23:27:05,2020-11-19T08:20:21,KZ,LR*VVY*U613*57,3726.779,3529.66,,False,SL-OUB,57a20734-9a76-4bfe-b3b0-98ef32ebd29e,2020-11-20T13:35:58,2020-11-19T08:20:21,bba0dc210dc713b0dabe614b4a960c7b
2019-05-17T05:22:07,2019-05-16T22:15:45,GQ,TG*GHY*S747*85,"2476,901","2456,729",,False,TL-GFC,e255aa3f-666d-40d0-8ec9-e0486ad4fe1d,2019-05-17T05:22:07,2019-05-16T09:12:19,caa785a88111439f2f7f95516e7cc194
2020-02-10T18:14:23,2020-02-10T14:31:17,BB,TG*GHY*S747*85,"577,606","384,744",,False,NK-NFA,bdd51b8b-754a-41ed-b1d3-8d75bec7c674,2020-02-10T18:14:23,2020-02-10T14:31:17,cf5e1180359b38d1811ced459b5a75a7
2019-10-29T03:39:05,2019-10-28T10:58:08,MK,TG*GHY*S747*85,2482.667,2227.81,,False,BI-MTJ,5dfc2ac0-1278-4c15-b258-fb712fab3cd3,2019-10-29T05:07:23,2019-10-28T10:58:08,59b59029997b322635bda40eb9bb4272
2019-08-22T21:29:25,2019-08-22T16:33:36,AR,TG*GHY*S747*85,"4878,34","4700,685",,False,WU-HAS,26ad5b6a-ec3e-4b9e-a3bc-bc39dafa57bb,2019-08-22T21:29:25,2019-08-22T08:01:38,7a44b12353c011a0a9afef6123604e4a
2020-11-11T08:42:35,2020-11-10T14:27:06,IQ,UA*IQR*R021*42,"4202,411","4106,146",,VA*YIG,ZW-WAS,4bf2795e-8e99-40be-9225-802bfbf1271b,2020-11-11T09:53:28,2020-11-10T14:27:06,1048f1756b36218335a22246464e1c8f
